{0.31, 0.37}
{0.315, 0.35000000000000003}
{0.315, 0.36000000000000004}
{0.32, 0.34}
{0.32, 0.35000000000000003}
{0.325, 0.32}
{0.325, 0.33}
{0.325, 0.34}
{0.33, 0.3}
{0.33, 0.31}
{0.33, 0.32}
{0.33, 0.33}
{0.335, 0.29000000000000004}
{0.335, 0.3}
{0.335, 0.31}
{0.335, 0.32}
{0.34, 0.27}
{0.34, 0.28}
{0.34, 0.29000000000000004}
{0.34, 0.3}
{0.34, 0.31}
{0.34500000000000003, 0.25}
{0.34500000000000003, 0.26}
{0.34500000000000003, 0.27}
{0.34500000000000003, 0.28}
{0.34500000000000003, 0.29000000000000004}
{0.34500000000000003, 0.3}
{0.35000000000000003, 0.24000000000000002}
{0.35000000000000003, 0.25}
{0.35000000000000003, 0.26}
{0.35000000000000003, 0.27}
{0.35000000000000003, 0.28}
{0.35000000000000003, 0.29000000000000004}
{0.355, 0.22}
{0.355, 0.23}
{0.355, 0.24000000000000002}
{0.355, 0.25}
{0.355, 0.26}
{0.355, 0.27}
{0.355, 0.28}
{0.36, 0.2}
{0.36, 0.21000000000000002}
{0.36, 0.22}
{0.36, 0.23}
{0.36, 0.24000000000000002}
{0.36, 0.25}
{0.36, 0.26}
{0.36, 0.27}
{0.365, 0.19}
{0.365, 0.2}
{0.365, 0.21000000000000002}
{0.365, 0.22}
{0.365, 0.23}
{0.365, 0.24000000000000002}
{0.365, 0.25}
{0.365, 0.26}
{0.37, 0.17}
{0.37, 0.18000000000000002}
{0.37, 0.19}
{0.37, 0.2}
{0.37, 0.21000000000000002}
{0.37, 0.22}
{0.37, 0.23}
{0.37, 0.24000000000000002}
{0.37, 0.25}
{0.375, 0.15000000000000002}
{0.375, 0.16}
{0.375, 0.17}
{0.375, 0.18000000000000002}
{0.375, 0.19}
{0.375, 0.2}
{0.375, 0.21000000000000002}
{0.375, 0.22}
{0.375, 0.23}
{0.375, 0.24000000000000002}
{0.38, 0.14}
{0.38, 0.15000000000000002}
{0.38, 0.16}
{0.38, 0.17}
{0.38, 0.18000000000000002}
{0.38, 0.19}
{0.38, 0.2}
{0.38, 0.21000000000000002}
{0.38, 0.22}
{0.38, 0.23}
{0.385, 0.12}
{0.385, 0.13}
{0.385, 0.14}
{0.385, 0.15000000000000002}
{0.385, 0.16}
{0.385, 0.17}
{0.385, 0.18000000000000002}
{0.385, 0.19}
{0.385, 0.2}
{0.385, 0.21000000000000002}
{0.385, 0.22}
{0.39, 0.09999999999999999}
{0.39, 0.11}
{0.39, 0.12}
{0.39, 0.13}
{0.39, 0.14}
{0.39, 0.15000000000000002}
{0.39, 0.16}
{0.39, 0.17}
{0.39, 0.18000000000000002}
{0.39, 0.19}
{0.39, 0.2}
{0.39, 0.21000000000000002}
{0.395, 0.09}
{0.395, 0.09999999999999999}
{0.395, 0.11}
{0.395, 0.12}
{0.395, 0.13}
{0.395, 0.14}
{0.395, 0.15000000000000002}
{0.395, 0.16}
