{0.27, 1.}
{0.275, 0.99}
{0.275, 1.}
{0.28, 0.97}
{0.28, 0.98}
{0.28, 0.99}
{0.28, 1.}
{0.28500000000000003, 0.96}
{0.28500000000000003, 0.97}
{0.28500000000000003, 0.98}
{0.28500000000000003, 0.99}
{0.28500000000000003, 1.}
{0.29, 0.9400000000000001}
{0.29, 0.9500000000000001}
{0.29, 0.96}
{0.29, 0.97}
{0.29, 0.98}
{0.29, 0.99}
{0.29, 1.}
{0.295, 0.93}
{0.295, 0.9400000000000001}
{0.295, 0.9500000000000001}
{0.295, 0.96}
{0.295, 0.97}
{0.295, 0.98}
{0.295, 0.99}
{0.295, 1.}
{0.3, 0.91}
{0.3, 0.92}
{0.3, 0.93}
{0.3, 0.9400000000000001}
{0.3, 0.9500000000000001}
{0.3, 0.96}
{0.3, 0.97}
{0.3, 0.98}
{0.3, 0.99}
{0.3, 1.}
{0.305, 0.9}
{0.305, 0.91}
{0.305, 0.92}
{0.305, 0.93}
{0.305, 0.9400000000000001}
{0.305, 0.9500000000000001}
{0.305, 0.96}
{0.305, 0.97}
{0.305, 0.98}
{0.305, 0.99}
{0.305, 1.}
{0.31, 0.88}
{0.31, 0.89}
{0.31, 0.9}
{0.31, 0.91}
{0.31, 0.92}
{0.31, 0.93}
{0.31, 0.9400000000000001}
{0.31, 0.9500000000000001}
{0.31, 0.96}
{0.31, 0.97}
{0.31, 0.98}
{0.31, 0.99}
{0.31, 1.}
{0.315, 0.87}
{0.315, 0.88}
{0.315, 0.89}
{0.315, 0.9}
{0.315, 0.91}
{0.315, 0.92}
{0.315, 0.93}
{0.315, 0.9400000000000001}
{0.315, 0.9500000000000001}
{0.315, 0.96}
{0.315, 0.97}
{0.315, 0.98}
{0.315, 0.99}
{0.315, 1.}
{0.32, 0.85}
{0.32, 0.86}
{0.32, 0.87}
{0.32, 0.88}
{0.32, 0.89}
{0.32, 0.9}
{0.32, 0.91}
{0.32, 0.92}
{0.32, 0.93}
{0.32, 0.9400000000000001}
{0.32, 0.9500000000000001}
{0.32, 0.96}
{0.32, 0.97}
{0.32, 0.98}
{0.32, 0.99}
{0.32, 1.}
{0.325, 0.8300000000000001}
{0.325, 0.84}
{0.325, 0.85}
{0.325, 0.86}
{0.325, 0.87}
{0.325, 0.88}
{0.325, 0.89}
{0.325, 0.9}
{0.325, 0.91}
{0.325, 0.92}
{0.325, 0.93}
{0.325, 0.9400000000000001}
{0.325, 0.9500000000000001}
{0.325, 0.96}
{0.325, 0.97}
{0.325, 0.98}
{0.325, 0.99}
{0.325, 1.}
{0.33, 0.8200000000000001}
{0.33, 0.8300000000000001}
{0.33, 0.84}
{0.33, 0.85}
{0.33, 0.86}
{0.33, 0.87}
{0.33, 0.88}
{0.33, 0.89}
{0.33, 0.9}
{0.33, 0.91}
{0.33, 0.92}
{0.33, 0.93}
{0.33, 0.9400000000000001}
{0.33, 0.9500000000000001}
{0.33, 0.96}
{0.33, 0.97}
{0.33, 0.98}
{0.33, 0.99}
{0.33, 1.}
{0.335, 0.8}
{0.335, 0.81}
{0.335, 0.8200000000000001}
{0.335, 0.8300000000000001}
{0.335, 0.84}
{0.335, 0.85}
{0.335, 0.86}
{0.335, 0.87}
{0.335, 0.88}
{0.335, 0.89}
{0.335, 0.9}
{0.335, 0.91}
{0.335, 0.92}
{0.335, 0.93}
{0.335, 0.9400000000000001}
{0.335, 0.9500000000000001}
{0.335, 0.96}
{0.335, 0.97}
{0.335, 0.98}
{0.335, 0.99}
{0.335, 1.}
{0.34, 0.79}
{0.34, 0.8}
{0.34, 0.81}
{0.34, 0.8200000000000001}
{0.34, 0.8300000000000001}
{0.34, 0.84}
{0.34, 0.85}
{0.34, 0.86}
{0.34, 0.87}
{0.34, 0.88}
{0.34, 0.89}
{0.34, 0.9}
{0.34, 0.91}
{0.34, 0.92}
{0.34, 0.93}
{0.34, 0.9400000000000001}
{0.34, 0.9500000000000001}
{0.34, 0.96}
{0.34, 0.97}
{0.34, 0.98}
{0.34, 0.99}
{0.34, 1.}
{0.34500000000000003, 0.78}
{0.34500000000000003, 0.79}
{0.34500000000000003, 0.8}
{0.34500000000000003, 0.81}
{0.34500000000000003, 0.8200000000000001}
{0.34500000000000003, 0.8300000000000001}
{0.34500000000000003, 0.84}
{0.34500000000000003, 0.85}
{0.34500000000000003, 0.86}
{0.34500000000000003, 0.87}
{0.34500000000000003, 0.88}
{0.34500000000000003, 0.89}
{0.34500000000000003, 0.9}
{0.34500000000000003, 0.91}
{0.34500000000000003, 0.92}
{0.34500000000000003, 0.93}
{0.34500000000000003, 0.9400000000000001}
{0.34500000000000003, 0.9500000000000001}
{0.34500000000000003, 0.96}
{0.34500000000000003, 0.97}
{0.34500000000000003, 0.98}
{0.34500000000000003, 0.99}
{0.34500000000000003, 1.}
{0.35000000000000003, 0.77}
{0.35000000000000003, 0.78}
{0.35000000000000003, 0.79}
{0.35000000000000003, 0.8}
{0.35000000000000003, 0.81}
{0.35000000000000003, 0.8200000000000001}
{0.35000000000000003, 0.8300000000000001}
{0.35000000000000003, 0.84}
{0.35000000000000003, 0.85}
{0.35000000000000003, 0.86}
{0.35000000000000003, 0.87}
{0.35000000000000003, 0.88}
{0.35000000000000003, 0.89}
{0.35000000000000003, 0.9}
{0.35000000000000003, 0.91}
{0.35000000000000003, 0.92}
{0.35000000000000003, 0.93}
{0.35000000000000003, 0.9400000000000001}
{0.35000000000000003, 0.9500000000000001}
{0.35000000000000003, 0.96}
{0.35000000000000003, 0.97}
{0.35000000000000003, 0.98}
{0.35000000000000003, 0.99}
{0.35000000000000003, 1.}
{0.355, 0.76}
{0.355, 0.77}
{0.355, 0.78}
{0.355, 0.79}
{0.355, 0.8}
{0.355, 0.81}
{0.355, 0.8200000000000001}
{0.355, 0.8300000000000001}
{0.355, 0.84}
{0.355, 0.85}
{0.355, 0.86}
{0.355, 0.87}
{0.355, 0.88}
{0.355, 0.89}
{0.355, 0.9}
{0.355, 0.91}
{0.355, 0.92}
{0.355, 0.93}
{0.355, 0.9400000000000001}
{0.355, 0.9500000000000001}
{0.355, 0.96}
{0.355, 0.97}
{0.355, 0.98}
{0.355, 0.99}
{0.355, 1.}
{0.36, 0.76}
{0.36, 0.77}
{0.36, 0.78}
{0.36, 0.79}
{0.36, 0.8}
{0.36, 0.81}
{0.36, 0.8200000000000001}
{0.36, 0.8300000000000001}
{0.36, 0.84}
{0.36, 0.85}
{0.36, 0.86}
{0.36, 0.87}
{0.36, 0.88}
{0.36, 0.89}
{0.36, 0.9}
{0.36, 0.91}
{0.36, 0.92}
{0.36, 0.93}
{0.36, 0.9400000000000001}
{0.36, 0.9500000000000001}
{0.36, 0.96}
{0.36, 0.97}
{0.36, 0.98}
{0.36, 0.99}
{0.36, 1.}
{0.365, 0.75}
{0.365, 0.76}
{0.365, 0.77}
{0.365, 0.78}
{0.365, 0.79}
{0.365, 0.8}
{0.365, 0.81}
{0.365, 0.8200000000000001}
{0.365, 0.8300000000000001}
{0.365, 0.84}
{0.365, 0.85}
{0.365, 0.86}
{0.365, 0.87}
{0.365, 0.88}
{0.365, 0.89}
{0.365, 0.9}
{0.365, 0.91}
{0.365, 0.92}
{0.365, 0.93}
{0.365, 0.9400000000000001}
{0.365, 0.9500000000000001}
{0.365, 0.96}
{0.365, 0.97}
{0.365, 0.98}
{0.365, 0.99}
{0.365, 1.}
{0.37, 0.74}
{0.37, 0.75}
{0.37, 0.76}
{0.37, 0.77}
{0.37, 0.78}
{0.37, 0.79}
{0.37, 0.8}
{0.37, 0.81}
{0.37, 0.8200000000000001}
{0.37, 0.8300000000000001}
{0.37, 0.84}
{0.37, 0.85}
{0.37, 0.86}
{0.37, 0.87}
{0.37, 0.88}
{0.37, 0.89}
{0.37, 0.9}
{0.37, 0.91}
{0.37, 0.92}
{0.37, 0.93}
{0.37, 0.9400000000000001}
{0.37, 0.9500000000000001}
{0.37, 0.96}
{0.37, 0.97}
{0.37, 0.98}
{0.37, 0.99}
{0.37, 1.}
{0.375, 0.74}
{0.375, 0.75}
{0.375, 0.76}
{0.375, 0.77}
{0.375, 0.78}
{0.375, 0.79}
{0.375, 0.8}
{0.375, 0.81}
{0.375, 0.8200000000000001}
{0.375, 0.8300000000000001}
{0.375, 0.84}
{0.375, 0.85}
{0.375, 0.86}
{0.375, 0.87}
{0.375, 0.88}
{0.375, 0.89}
{0.375, 0.9}
{0.375, 0.91}
{0.375, 0.92}
{0.375, 0.93}
{0.375, 0.9400000000000001}
{0.375, 0.9500000000000001}
{0.375, 0.96}
{0.375, 0.97}
{0.375, 0.98}
{0.375, 0.99}
{0.375, 1.}
{0.38, 0.73}
{0.38, 0.74}
{0.38, 0.75}
{0.38, 0.76}
{0.38, 0.77}
{0.38, 0.78}
{0.38, 0.79}
{0.38, 0.8}
{0.38, 0.81}
{0.38, 0.8200000000000001}
{0.38, 0.8300000000000001}
{0.38, 0.84}
{0.38, 0.85}
{0.38, 0.86}
{0.38, 0.87}
{0.38, 0.88}
{0.38, 0.89}
{0.38, 0.9}
{0.38, 0.91}
{0.38, 0.92}
{0.38, 0.93}
{0.38, 0.9400000000000001}
{0.38, 0.9500000000000001}
{0.38, 0.96}
{0.38, 0.97}
{0.38, 0.98}
{0.38, 0.99}
{0.38, 1.}
{0.385, 0.72}
{0.385, 0.73}
{0.385, 0.74}
{0.385, 0.75}
{0.385, 0.76}
{0.385, 0.77}
{0.385, 0.78}
{0.385, 0.79}
{0.385, 0.8}
{0.385, 0.81}
{0.385, 0.8200000000000001}
{0.385, 0.8300000000000001}
{0.385, 0.84}
{0.385, 0.85}
{0.385, 0.86}
{0.385, 0.87}
{0.385, 0.88}
{0.385, 0.89}
{0.385, 0.9}
{0.385, 0.91}
{0.385, 0.92}
{0.385, 0.93}
{0.385, 0.9400000000000001}
{0.385, 0.9500000000000001}
{0.385, 0.96}
{0.385, 0.97}
{0.385, 0.98}
{0.385, 0.99}
{0.385, 1.}
{0.39, 0.71}
{0.39, 0.72}
{0.39, 0.73}
{0.39, 0.74}
{0.39, 0.75}
{0.39, 0.76}
{0.39, 0.77}
{0.39, 0.78}
{0.39, 0.79}
{0.39, 0.8}
{0.39, 0.81}
{0.39, 0.8200000000000001}
{0.39, 0.8300000000000001}
{0.39, 0.84}
{0.39, 0.85}
{0.39, 0.86}
{0.39, 0.87}
{0.39, 0.88}
{0.39, 0.89}
{0.39, 0.9}
{0.39, 0.91}
{0.39, 0.92}
{0.39, 0.93}
{0.39, 0.9400000000000001}
{0.39, 0.9500000000000001}
{0.39, 0.96}
{0.39, 0.97}
{0.39, 0.98}
{0.39, 0.99}
{0.39, 1.}
{0.395, 0.71}
{0.395, 0.72}
{0.395, 0.73}
{0.395, 0.74}
{0.395, 0.75}
{0.395, 0.76}
{0.395, 0.77}
{0.395, 0.78}
{0.395, 0.79}
{0.395, 0.8}
{0.395, 0.81}
{0.395, 0.8200000000000001}
{0.395, 0.8300000000000001}
{0.395, 0.84}
{0.395, 0.85}
{0.395, 0.86}
{0.395, 0.87}
{0.395, 0.88}
{0.395, 0.89}
{0.395, 0.9}
{0.395, 0.91}
{0.395, 0.92}
{0.395, 0.93}
{0.395, 0.9400000000000001}
{0.395, 0.9500000000000001}
{0.395, 0.96}
{0.395, 0.97}
{0.395, 0.98}
{0.395, 0.99}
{0.395, 1.}
{0.4, 0.7000000000000001}
{0.4, 0.71}
{0.4, 0.72}
{0.4, 0.73}
{0.4, 0.74}
{0.4, 0.75}
